0.285156,0.003418,-0.036621,1.032227,-0.375000,1.187500,-1.562500,0.207520,0.041016,-0.438477
0.289063,0.015137,-0.028809,1.005371,-0.500000,1.125000,-1.562500,0.205078,0.043457,-0.446289
0.292969,0.003418,-0.036621,0.981934,-0.750000,1.500000,-1.125000,0.205078,0.043457,-0.446289
0.296875,0.015137,-0.067871,1.005371,-1.125000,1.312500,-0.687500,0.205078,0.043457,-0.446289
0.300781,0.015137,-0.052246,1.005371,-1.562500,1.187500,-0.187500,0.205078,0.043457,-0.446289
0.304688,0.007324,-0.052246,1.020508,-1.312500,0.750000,0.125000,0.212402,0.031250,-0.443848
0.308594,0.011230,-0.048340,0.997559,-0.750000,0.250000,0.312500,0.212402,0.031250,-0.443848
0.312500,0.019043,-0.044434,1.005371,-0.312500,-0.187500,0.375000,0.212402,0.031250,-0.443848
0.316406,-0.003906,-0.067871,0.989746,-0.437500,-0.312500,0.750000,0.214844,0.038574,-0.446289
0.320313,0.019043,-0.056152,1.005371,-0.625000,-0.062500,1.000000,0.214844,0.038574,-0.446289
0.324219,0.011230,-0.048340,0.989746,-0.250000,0.000000,1.437500,0.214844,0.038574,-0.446289
0.328125,0.019043,-0.040527,0.993652,-0.312500,0.000000,1.937500,0.192383,0.033691,-0.441406
0.332031,0.030762,-0.052246,1.005371,-0.812500,0.062500,1.625000,0.192383,0.033691,-0.441406
0.335938,0.000000,-0.028809,0.989746,-1.062500,0.000000,1.375000,0.192383,0.033691,-0.441406
0.339844,0.019043,-0.048340,1.001465,-1.187500,-0.375000,1.375000,0.192383,0.033691,-0.441406
0.343750,0.019043,-0.052246,1.012695,-1.250000,-0.625000,0.937500,0.199707,0.048340,-0.443848
0.347656,0.011230,-0.044434,1.001465,-0.625000,-0.937500,0.687500,0.199707,0.048340,-0.443848
0.351563,0.015137,-0.048340,0.985840,-0.250000,-0.937500,0.562500,0.199707,0.048340,-0.443848
0.355469,0.011230,-0.040527,0.985840,-0.312500,-0.750000,0.312500,0.207520,0.041016,-0.438477
0.359375,0.022949,-0.044434,0.985840,-0.562500,-0.250000,0.062500,0.207520,0.041016,-0.438477
0.363281,0.022949,-0.067871,1.005371,-1.000000,-0.062500,0.250000,0.207520,0.041016,-0.438477
0.367188,0.019043,-0.048340,1.001465,-1.187500,0.000000,0.000000,0.207520,0.041016,-0.438477
0.371094,0.019043,-0.052246,0.993652,-0.812500,0.062500,-0.312500,0.207520,0.041016,-0.438477
0.375000,0.019043,-0.056152,0.989746,-0.437500,0.312500,-0.562500,0.207520,0.041016,-0.438477
0.378906,0.019043,-0.032715,0.997559,-0.312500,0.375000,-0.500000,0.207520,0.041016,-0.438477
0.382813,0.019043,-0.048340,0.978027,-0.250000,0.875000,-0.625000,0.212402,0.038574,-0.446289
0.386719,-0.003906,-0.036621,1.001465,-0.312500,1.312500,-0.562500,0.212402,0.038574,-0.446289
0.390625,-0.003906,-0.052246,1.016602,-0.750000,1.250000,-0.687500,0.212402,0.038574,-0.446289
0.394531,0.015137,-0.056152,1.005371,-0.750000,1.250000,-0.562500,0.209961,0.025879,-0.451172
0.398438,0.003418,-0.056152,1.016602,-0.875000,1.812500,-0.250000,0.209961,0.025879,-0.451172
0.402344,0.000000,-0.040527,1.005371,-1.375000,2.187500,0.000000,0.209961,0.025879,-0.451172
0.406250,0.003418,-0.036621,0.989746,-1.250000,2.500000,-0.125000,0.209961,0.025879,-0.451172
0.410156,0.022949,-0.036621,1.005371,-1.250000,2.875000,-0.187500,0.202148,0.038574,-0.446289
0.414063,0.000000,-0.040527,1.024414,-0.937500,3.187500,-0.125000,0.202148,0.038574,-0.446289
0.417969,0.011230,-0.044434,0.993652,-0.875000,2.937500,-0.125000,0.202148,0.038574,-0.446289
0.421875,0.007324,-0.056152,1.009277,-1.062500,3.187500,0.000000,0.212402,0.043457,-0.446289
0.425781,-0.003906,-0.036621,0.993652,-0.875000,3.000000,0.000000,0.212402,0.043457,-0.446289
0.429688,0.011230,-0.071777,1.028320,-1.000000,3.000000,0.562500,0.212402,0.043457,-0.446289
0.433594,0.011230,-0.063965,1.009277,-1.250000,3.000000,0.437500,0.212402,0.043457,-0.446289
0.437500,0.022949,-0.056152,1.009277,-0.875000,3.125000,0.875000,0.212402,0.043457,-0.446289
0.441406,0.007324,-0.048340,1.001465,-0.500000,2.875000,0.937500,0.212402,0.043457,-0.446289
0.445313,0.022949,-0.071777,1.005371,-0.062500,2.937500,1.125000,0.212402,0.043457,-0.446289
0.449219,0.019043,-0.063965,0.981934,0.250000,2.937500,1.187500,0.207520,0.038574,-0.453613
0.453125,0.019043,-0.071777,0.981934,-0.125000,3.125000,1.500000,0.207520,0.038574,-0.453613
0.457031,0.019043,-0.060059,1.012695,-0.437500,3.125000,1.437500,0.207520,0.038574,-0.453613
0.460938,0.015137,-0.052246,0.978027,-0.875000,3.625000,1.812500,0.207520,0.038574,-0.448730
0.464844,0.022949,-0.063965,0.974121,-0.437500,3.562500,1.937500,0.207520,0.038574,-0.448730
0.468750,0.022949,-0.044434,1.005371,-0.187500,4.125000,1.812500,0.207520,0.038574,-0.448730
0.472656,0.000000,-0.060059,1.001465,0.187500,4.250000,1.687500,0.207520,0.038574,-0.448730
0.476563,0.011230,-0.067871,1.005371,-0.062500,4.375000,1.562500,0.209961,0.033691,-0.446289
0.480469,0.011230,-0.071777,0.978027,-0.375000,4.312500,1.875000,0.209961,0.033691,-0.446289
0.484375,0.026855,-0.063965,0.985840,-0.937500,4.312500,2.000000,0.209961,0.033691,-0.446289
0.488281,0.015137,-0.052246,0.970703,-1.437500,4.312500,1.750000,0.212402,0.033691,-0.438477
0.492188,0.003418,-0.060059,0.981934,-1.312500,3.625000,1.312500,0.212402,0.033691,-0.438477
0.496094,0.019043,-0.060059,0.989746,-1.187500,3.250000,0.687500,0.212402,0.033691,-0.438477
0.500000,0.022949,-0.052246,0.974121,-0.562500,2.687500,0.187500,0.205078,0.031250,-0.441406
0.503906,0.007324,-0.067871,1.001465,-0.625000,2.250000,-0.062500,0.205078,0.031250,-0.441406
0.507813,-0.007813,-0.071777,1.005371,-0.562500,2.250000,-0.250000,0.205078,0.031250,-0.441406
0.511719,0.003418,-0.056152,1.016602,-0.875000,2.437500,-0.375000,0.205078,0.031250,-0.441406
0.515625,0.019043,-0.052246,1.009277,-0.937500,2.875000,-0.500000,0.212402,0.038574,-0.456543
0.519531,0.019043,-0.052246,1.020508,-0.562500,2.937500,-0.312500,0.212402,0.038574,-0.456543
0.523438,0.019043,-0.060059,1.005371,-0.500000,3.250000,-0.312500,0.212402,0.038574,-0.456543
0.527344,0.007324,-0.060059,1.020508,-0.250000,3.437500,-0.437500,0.207520,0.041016,-0.446289
0.531250,-0.031738,-0.056152,0.985840,-0.125000,3.937500,-0.250000,0.207520,0.041016,-0.446289
0.535156,-0.007813,-0.083496,1.009277,-0.500000,4.000000,-0.125000,0.207520,0.041016,-0.446289
0.539063,0.000000,-0.048340,1.020508,-0.937500,3.812500,-0.375000,0.207520,0.041016,-0.446289
0.542969,0.007324,-0.036621,0.997559,-1.000000,4.000000,-0.375000,0.207520,0.041016,-0.446289
0.546875,0.000000,-0.067871,1.009277,-0.937500,3.875000,0.000000,0.207520,0.041016,-0.446289
0.550781,0.019043,-0.052246,1.001465,-1.187500,3.937500,0.000000,0.207520,0.041016,-0.446289
0.554688,0.011230,-0.067871,1.012695,-1.500000,4.375000,0.375000,0.207520,0.028809,-0.443848
0.558594,0.019043,-0.052246,1.009277,-1.562500,4.000000,0.875000,0.207520,0.028809,-0.443848
0.562500,0.007324,-0.067871,1.009277,-1.562500,4.062500,1.000000,0.207520,0.028809,-0.443848
0.566406,0.000000,-0.052246,0.978027,-1.562500,3.625000,1.062500,0.214844,0.036133,-0.446289
0.570313,0.007324,-0.060059,0.981934,-1.625000,3.062500,1.562500,0.214844,0.036133,-0.446289
0.574219,0.015137,-0.040527,0.989746,-1.625000,2.812500,1.437500,0.214844,0.036133,-0.446289
0.578125,0.019043,-0.060059,0.993652,-1.875000,2.812500,1.562500,0.214844,0.036133,-0.446289
0.582031,0.007324,-0.044434,0.989746,-1.187500,2.312500,1.500000,0.217773,0.036133,-0.441406
0.585938,-0.007813,-0.044434,1.005371,-0.562500,2.062500,1.250000,0.217773,0.036133,-0.441406
0.589844,-0.012207,-0.044434,1.005371,0.000000,2.000000,1.187500,0.217773,0.036133,-0.441406
0.593750,0.003418,-0.060059,0.985840,0.375000,2.062500,0.937500,0.214844,0.041016,-0.441406
0.597656,-0.016113,-0.063965,1.005371,0.250000,2.187500,1.000000,0.214844,0.041016,-0.441406
0.601563,0.003418,-0.048340,1.001465,-0.187500,2.500000,0.687500,0.214844,0.041016,-0.441406
0.605469,0.007324,-0.052246,0.985840,0.000000,2.687500,0.062500,0.214844,0.041016,-0.441406
0.609375,0.019043,-0.056152,0.989746,0.000000,3.187500,0.000000,0.214844,0.041016,-0.441406
0.613281,0.000000,-0.044434,1.009277,0.187500,3.500000,-0.437500,0.214844,0.041016,-0.441406
0.617188,0.011230,-0.048340,1.012695,0.125000,3.437500,-0.562500,0.214844,0.041016,-0.441406
0.621094,0.019043,-0.063965,1.009277,0.312500,3.875000,-0.437500,0.212402,0.041016,-0.446289
0.625000,0.019043,-0.048340,1.005371,0.312500,4.062500,-0.750000,0.212402,0.041016,-0.446289
0.628906,0.003418,-0.060059,0.985840,0.562500,4.187500,-0.812500,0.212402,0.041016,-0.446289
0.632813,0.015137,-0.040527,0.993652,1.000000,4.250000,-1.187500,0.222656,0.033691,-0.443848
0.636719,0.026855,-0.024902,1.020508,1.000000,4.562500,-1.250000,0.222656,0.033691,-0.443848
0.640625,0.000000,-0.048340,1.001465,1.625000,4.500000,-1.500000,0.222656,0.033691,-0.443848
0.644531,0.007324,-0.056152,1.016602,1.937500,4.562500,-1.187500,0.222656,0.033691,-0.443848
0.648438,0.019043,-0.063965,1.009277,1.625000,5.000000,-1.000000,0.212402,0.041016,-0.443848
0.652344,0.019043,-0.048340,1.005371,1.562500,5.312500,-1.187500,0.212402,0.041016,-0.443848
0.656250,-0.016113,-0.040527,0.989746,1.625000,5.562500,-1.125000,0.212402,0.041016,-0.443848
0.660156,0.000000,-0.040527,1.020508,1.562500,5.750000,-0.812500,0.217773,0.041016,-0.446289
0.664063,-0.020020,-0.036621,1.012695,1.437500,5.750000,-0.812500,0.217773,0.041016,-0.446289
0.667969,0.003418,-0.052246,1.012695,1.125000,6.125000,-0.625000,0.217773,0.041016,-0.446289
0.671875,-0.007813,-0.056152,0.974121,1.250000,6.125000,-0.687500,0.212402,0.038574,-0.446289
0.675781,0.003418,-0.075684,1.009277,0.562500,6.500000,-0.187500,0.212402,0.038574,-0.446289
0.679688,0.003418,-0.060059,1.001465,-0.062500,6.812500,-0.437500,0.212402,0.038574,-0.446289
0.683594,-0.003906,-0.067871,1.005371,-0.562500,8.312500,-0.875000,0.212402,0.038574,-0.446289
0.687500,0.000000,-0.040527,1.012695,-1.000000,7.562500,0.062500,0.217773,0.043457,-0.441406
0.691406,-0.016113,-0.060059,1.001465,-0.687500,7.687500,0.250000,0.217773,0.043457,-0.441406
0.695313,-0.003906,-0.044434,0.981934,0.500000,7.062500,0.000000,0.217773,0.043457,-0.441406
0.699219,0.003418,-0.060059,0.978027,1.562500,6.125000,0.187500,0.220215,0.033691,-0.446289
0.703125,-0.012207,-0.044434,1.009277,1.750000,5.375000,0.000000,0.220215,0.033691,-0.446289
0.707031,0.003418,-0.044434,0.981934,1.687500,4.875000,0.000000,0.220215,0.033691,-0.446289
0.710938,-0.016113,-0.056152,0.989746,1.437500,4.875000,0.000000,0.220215,0.033691,-0.446289
0.714844,-0.016113,-0.067871,0.978027,1.750000,4.562500,-0.250000,0.220215,0.033691,-0.446289
0.718750,-0.003906,-0.067871,0.993652,2.125000,4.312500,-0.500000,0.220215,0.033691,-0.446289
0.722656,-0.012207,-0.056152,0.981934,2.375000,3.937500,-0.312500,0.220215,0.033691,-0.446289
0.726563,-0.012207,-0.063965,0.974121,2.375000,4.000000,-0.062500,0.217773,0.033691,-0.443848
0.730469,-0.012207,-0.052246,0.993652,2.125000,4.062500,0.000000,0.217773,0.033691,-0.443848
0.734375,-0.023926,-0.071777,1.016602,2.125000,4.000000,-0.250000,0.217773,0.033691,-0.443848
0.738281,-0.031738,-0.032715,1.001465,2.125000,3.875000,-0.062500,0.212402,0.028809,-0.436035
0.742188,-0.016113,-0.060059,1.001465,1.937500,3.812500,-0.125000,0.212402,0.028809,-0.436035
0.746094,-0.016113,-0.071777,1.001465,2.312500,3.812500,0.187500,0.212402,0.028809,-0.436035
0.750000,-0.012207,-0.052246,0.985840,2.437500,4.062500,0.625000,0.212402,0.028809,-0.436035
0.753906,0.011230,-0.060059,0.985840,1.750000,3.937500,0.625000,0.214844,0.041016,-0.441406
0.757813,0.019043,-0.075684,0.993652,1.125000,3.812500,0.437500,0.214844,0.041016,-0.441406
0.761719,0.003418,-0.075684,0.978027,0.937500,3.562500,0.562500,0.214844,0.041016,-0.441406
0.765625,-0.003906,-0.044434,1.009277,0.062500,2.562500,0.750000,0.212402,0.033691,-0.441406
0.769531,0.019043,-0.060059,0.993652,-0.062500,1.687500,0.625000,0.212402,0.033691,-0.441406
0.773438,0.000000,-0.044434,1.001465,-0.062500,0.750000,0.312500,0.212402,0.033691,-0.441406
0.777344,-0.016113,-0.060059,0.985840,0.812500,0.062500,0.250000,0.212402,0.033691,-0.441406
0.781250,-0.023926,-0.044434,1.016602,1.250000,-0.125000,0.000000,0.212402,0.033691,-0.441406
0.785156,-0.027832,-0.048340,1.005371,1.562500,-0.437500,-0.125000,0.212402,0.033691,-0.441406
0.789063,-0.020020,-0.032715,0.989746,2.312500,-1.000000,-0.125000,0.212402,0.033691,-0.441406
0.792969,-0.007813,-0.024902,0.981934,2.875000,-0.937500,-0.500000,0.214844,0.033691,-0.441406
0.796875,0.000000,-0.032715,0.985840,3.375000,-1.187500,-0.812500,0.214844,0.033691,-0.441406
0.800781,0.003418,-0.052246,1.012695,3.562500,-1.000000,-0.625000,0.214844,0.033691,-0.441406
0.804688,-0.027832,-0.052246,0.978027,2.750000,-0.375000,-0.625000,0.214844,0.038574,-0.433594
0.808594,0.003418,-0.044434,1.009277,2.312500,-0.187500,-0.500000,0.214844,0.038574,-0.433594
0.812500,-0.020020,-0.056152,1.001465,2.437500,-0.250000,-0.500000,0.214844,0.038574,-0.433594
0.816406,-0.027832,-0.040527,0.985840,2.250000,-0.125000,-0.500000,0.214844,0.038574,-0.433594
0.820313,-0.003906,-0.048340,0.974121,1.562500,-0.437500,-0.187500,0.214844,0.036133,-0.438477
0.824219,-0.012207,-0.056152,1.001465,1.312500,-0.187500,-0.125000,0.214844,0.036133,-0.438477
0.828125,-0.003906,-0.056152,0.978027,0.937500,-0.500000,0.125000,0.214844,0.036133,-0.438477
0.832031,-0.012207,-0.048340,0.985840,1.250000,-0.937500,0.062500,0.214844,0.033691,-0.446289
0.835938,-0.031738,-0.056152,1.009277,1.562500,-1.250000,0.437500,0.214844,0.033691,-0.446289
0.839844,-0.003906,-0.056152,0.978027,1.437500,-1.125000,0.375000,0.214844,0.033691,-0.446289
0.843750,-0.012207,-0.056152,0.993652,1.312500,-1.250000,0.187500,0.212402,0.023438,-0.443848
0.847656,-0.012207,-0.040527,1.016602,1.750000,-1.000000,0.062500,0.212402,0.023438,-0.443848
0.851563,-0.027832,-0.052246,0.981934,1.625000,-0.875000,0.250000,0.212402,0.023438,-0.443848
0.855469,-0.023926,-0.063965,0.985840,1.750000,-0.500000,0.187500,0.212402,0.023438,-0.443848
0.859375,-0.007813,-0.048340,0.985840,1.937500,-0.500000,0.187500,0.222656,0.025879,-0.458984
0.863281,-0.007813,-0.060059,1.016602,1.375000,-0.187500,0.312500,0.222656,0.025879,-0.458984
0.867188,-0.023926,-0.052246,1.001465,1.187500,-0.437500,0.125000,0.222656,0.025879,-0.458984
0.871094,0.011230,-0.056152,0.993652,1.250000,-0.875000,0.187500,0.220215,0.033691,-0.441406
0.875000,-0.016113,-0.040527,1.001465,0.375000,-0.812500,-0.125000,0.220215,0.033691,-0.441406
0.878906,-0.016113,-0.071777,0.993652,0.187500,-0.687500,-0.125000,0.220215,0.033691,-0.441406
0.882813,-0.016113,-0.036621,1.005371,0.250000,-1.062500,-0.062500,0.220215,0.033691,-0.441406
0.886719,-0.012207,-0.044434,1.001465,0.375000,-1.062500,-0.312500,0.220215,0.033691,-0.441406
0.890625,-0.012207,-0.044434,0.989746,0.062500,-1.312500,0.000000,0.220215,0.033691,-0.441406
0.894531,-0.003906,-0.044434,1.009277,0.187500,-1.375000,-0.312500,0.220215,0.033691,-0.441406
0.898438,0.000000,-0.052246,1.009277,0.500000,-1.625000,-0.375000,0.222656,0.036133,-0.441406
0.902344,0.000000,-0.048340,1.009277,0.500000,-1.562500,-0.687500,0.222656,0.036133,-0.441406
0.906250,-0.012207,-0.040527,0.985840,0.687500,-1.875000,-0.875000,0.222656,0.036133,-0.441406
0.910156,-0.023926,-0.052246,0.989746,0.625000,-2.062500,-0.875000,0.222656,0.033691,-0.448730
0.914063,-0.020020,-0.036621,1.009277,1.562500,-2.062500,-1.062500,0.222656,0.033691,-0.448730
0.917969,-0.003906,-0.056152,0.981934,1.812500,-1.937500,-1.187500,0.222656,0.033691,-0.448730
0.921875,-0.020020,-0.060059,1.012695,2.500000,-1.812500,-1.187500,0.222656,0.033691,-0.448730
0.925781,-0.031738,-0.052246,0.993652,2.687500,-1.312500,-1.437500,0.214844,0.033691,-0.441406
0.929688,-0.007813,-0.044434,0.985840,2.875000,-0.812500,-1.312500,0.214844,0.033691,-0.441406
0.933594,0.007324,-0.036621,1.009277,2.687500,-0.562500,-1.312500,0.214844,0.033691,-0.441406
0.937500,-0.023926,-0.036621,1.005371,2.937500,0.000000,-1.000000,0.209961,0.043457,-0.446289
0.941406,-0.031738,-0.052246,1.005371,3.125000,0.375000,-1.125000,0.209961,0.043457,-0.446289
0.945313,-0.003906,-0.060059,1.005371,2.687500,0.562500,-1.000000,0.209961,0.043457,-0.446289
0.949219,0.003418,-0.048340,1.009277,2.125000,0.812500,-0.937500,0.209961,0.043457,-0.446289
0.953125,-0.020020,-0.040527,0.993652,1.812500,1.187500,-1.000000,0.209961,0.043457,-0.446289
0.957031,0.000000,-0.063965,1.001465,1.500000,1.687500,-0.750000,0.209961,0.043457,-0.446289
0.960938,-0.023926,-0.052246,1.009277,1.562500,2.187500,-0.875000,0.209961,0.043457,-0.446289
0.964844,-0.031738,-0.063965,0.985840,1.375000,2.000000,-0.750000,0.214844,0.033691,-0.443848
0.968750,-0.012207,-0.063965,1.005371,1.187500,2.000000,-0.625000,0.214844,0.033691,-0.443848
0.972656,0.019043,-0.044434,0.989746,0.812500,2.187500,-0.500000,0.214844,0.033691,-0.443848
0.976563,0.007324,-0.036621,1.001465,0.750000,1.562500,-0.875000,0.220215,0.025879,-0.436035
0.980469,-0.003906,-0.040527,0.985840,0.937500,0.875000,-1.125000,0.220215,0.025879,-0.436035
0.984375,-0.016113,-0.032715,1.005371,1.500000,0.312500,-1.437500,0.220215,0.025879,-0.436035
0.988281,-0.007813,-0.040527,0.974121,1.437500,-0.312500,-1.875000,0.220215,0.025879,-0.436035
0.992188,0.019043,-0.040527,0.974121,1.250000,-0.562500,-2.000000,0.227539,0.031250,-0.436035
0.996094,0.000000,-0.036621,0.970703,0.812500,-0.812500,-1.750000,0.227539,0.031250,-0.436035
1.000000,-0.003906,-0.044434,1.009277,0.312500,-1.062500,-1.687500,0.227539,0.031250,-0.436035
1.003906,-0.020020,-0.020996,0.997559,0.062500,-1.375000,-1.812500,0.214844,0.031250,-0.443848
1.007813,0.000000,-0.048340,0.989746,0.187500,-1.250000,-1.687500,0.214844,0.031250,-0.443848
1.011719,-0.020020,-0.040527,1.009277,-0.375000,-1.062500,-1.250000,0.214844,0.031250,-0.443848
